id,name,category_id
30362,"Fish; toothfish (Dissostichus spp.), frozen (excluding fillets, livers, roes and other fish meat of heading no. 0304)",3
30371,"Fish; sardines (sardina pilchardus, sardinops spp.), sardinella (sardinella spp.), brisling or sprats (sprattus sprattus), frozen (excluding fillets, livers, roes and other fish meat of heading no. 0304)",3
30372,"Fish; haddock (melanogrammus aeglefinus), frozen (excluding fillets, livers, roes and other fish meat of heading no. 0304)",3
30373,"Fish; coalfish (pollachius virens), frozen (excluding fillets, livers, roes and other fish meat of heading no. 0304)",3
30374,"Fish; mackerel (scomber scombrus, scomber australasicus, scomber japonicus), frozen (excluding fillets, livers, roes and other fish meat of heading no. 0304)",3
30375,"Fish; dogfish and other sharks, frozen (excluding fillets, livers, roes and other fish meat of heading no. 0304)",3
30376,"Fish; eels (anguilla spp.), frozen (excluding fillets, livers, roes and other fish meat of heading no. 0304)",3
30377,"Fish; sea bass (dicentrarchus labrax, dicentrarchus punctatus), frozen, (excluding fillets, livers, roes and other fish meat of heading no. 0304)",3
30378,"Fish; hake (merluccius spp., urophycis spp.), frozen (excluding fillets, livers, roes and other fish meat of heading no. 0304)",3
30379,"Fish; frozen, n.e.c. in heading no. 0303 (excluding fillets, livers, roes and other fish meat of heading no. 0304)",3
30380,"Fish; livers and roes, frozen",3
30411,"Fish; swordfish (Xiphias gladius), fillets and other fish meat (whether or not minced), fresh or chilled",3
30412,"Fish; toothfish (Dissostichus spp.), fillets and other fish meat (whether or not minced), fresh or chilled",3
30419,"Fish; fillets and other fish meat (whether or not minced), fresh or chilled, other than swordfish (Xiphias gladius) and toothfish (Dissostichus spp.)",3
30421,"Fish; swordfish (Xiphias gladius), fillets, frozen",3
30422,"Fish; toothfish (Dissostichus spp.), fillets, frozen",3
30429,"Fish; fillets, frozen, other than swordfish (Xiphias gladius) and toothfish (Dissostichus spp.)",3
30491,"Fish; swordfish (Xiphias gladius), frozen, other than fillets",3
30492,"Fish; toothfish (Dissostichus spp.), frozen, other than fillets",3
30499,"Fish; fish meat (whether or not minced) other than fillets, frozen, excluding swordfish (Xiphias gladius) and toothfish (Dissostichus spp.)",3
30510,Fish meal; fit for human consumption,3
30520,"Fish; livers and roes, dried, smoked (whether or not cooked before or during the smoking process), salted or in brine",3
30530,"Fish; fillets, dried, salted or in brine, but not smoked",3
30541,"Fish; Pacific salmon (oncorhynchus nerka/gorbuscha/keta/tschawytscha/kisutch/masou/rhodurus), Atlantic salmon (salmo salar) and Danube salmon (hucho hucho), including fillets, smoked (whether or not cooked before or during the smoking process)",3
30542,"Fish; herrings (clupea harengus, clupea pallasii), including fillets; smoked (whether or not cooked before or during the smoking process)",3
30549,"Fish; smoked (whether or not cooked before or during the smoking process), n.e.c. in item no. 0305.4 (including fillets)",3
30551,"Fish; cod (gadus morhua, gadus ogac, gadus macrocephalus), dried (whether or not salted but not smoked)",3
30559,"Fish; dried (whether or not salted but not smoked), n.e.c. in item no. 0305.51",3
30561,"Fish; herrings (clupea harengas, clupea pallasii), salted or in brine but not dried or smoked",3
30562,"Fish; cod (gadus morhua, gadus ogac, gadus macrocephalus), salted or in brine but not dried or smoked",3
30563,"Fish; anchovies (engraulis spp.), salted or in brine but not dried or smoked",3
30569,"Fish; salted or in brine, but not dried or smoked, n.e.c. in item no. 0305.6",3
30611,"Crustaceans; rock lobsters and other sea crawfish (palinurus spp., panulirus spp., jasus spp.), frozen (whether in shell or not, whether or not cooked by steaming or by boiling in water)",3
30612,"Crustaceans; lobsters (homarus spp.), frozen (whether in shell or not, whether or not cooked by steaming or by boiling in water)",3
30613,"Crustaceans; shrimps and prawns, frozen (whether in shell or not, whether or not cooked by steaming or by boiling in water)",3
30614,"Crustaceans; crabs, frozen (whether in shell or not, whether or not cooked by steaming or by boiling in water)",3
30619,"Crustaceans; frozen, n.e.c. in item no. 0306.1 (whether in shell or not, whether or not cooked by steaming or by boiling in water)",3
30621,"Crustaceans; rock lobster and other sea crawfish (palinurus spp., panulirus spp., jasus spp.), not frozen, (whether in shell or not, whether or not cooked by steaming or by boiling in water)",3
30622,"Crustaceans; lobsters (homarus spp.), not frozen, (whether in shell or not, whether or not cooked by steaming or by boiling in water)",3
30623,"Crustaceans; shrimps and prawns, not frozen, (whether in shell or not, whether or not cooked by steaming or by boiling in water)",3
30624,"Crustaceans; crabs, not frozen, (whether in shell or not, whether or not cooked by steaming or by boiling in water)",3
30629,"Crustaceans; not frozen, n.e.c. in heading no. 0306, (whether in shell or not, whether or not cooked by steaming or by boiling in water)",3
30710,"Molluscs; oysters, live, fresh, chilled, frozen, dried, salted or in brine (whether in shell or not)",3
30721,"Molluscs; scallops (including queen scallops of the genera pecten, chlamys or placopecten), live, fresh or chilled (whether in shell or not)",3
30729,"Molluscs; scallops (including queen scallops of the genera pecten, chlamys or placopecten), frozen, dried, salted or in brine (whether in shell or not)",3
30731,"Molluscs; mussels (mytilus spp., perna spp.), live, fresh or chilled (whether in shell or not)",3
30739,"Molluscs; mussels (mytilus spp., perna spp.), frozen, dried, salted or in brine (whether in shell or not)",3
30741,"Molluscs; cuttle fish and squid, live, fresh or chilled (whether in shell or not)",3
30749,"Molluscs; cuttle fish and squid, frozen, dried, salted or in brine (whether in shell or not)",3
30759,"Molluscs; octopus (octopus spp.), frozen, dried, salted or in brine",3
30760,"Molluscs; snails (other than sea snails), live, fresh, chilled, frozen, dried, salted or in brine (whether in shell or not)",3
30791,"Molluscs and other aquatic invertebrates; live, fresh or chilled (whether in shell or not), n.e.c. in heading no. 0307",3
30799,"Molluscs and other aquatic invertebrates; frozen, dried, salted or in brine (whether in shell or not), n.e.c. in heading no. 0307",3
30199,"Fish; live, n.e.s. in heading no. 0301",3
30219,"Fish; salmonidae, fresh or chilled, n.e.s. in item no. 0302.1 (excluding fillets, livers, roes and other fish meat of heading no. 0304)",3
30229,"Fish; flat fish, fresh or chilled, n.e.s. in item no. 0302.2 (excluding fillets, livers, roes and other fish meat of heading no. 0304)",3
30239,"Fish; tuna, fresh or chilled, n.e.s. in item no. 0302.3 (excluding fillets, livers, roes and other fish meat of heading no. 0304)",3
30269,"Fish; fresh or chilled, n.e.s. in heading no. 0302 (excluding fillets, livers, roes and other fish meat of heading no. 0304)",3
30329,"Fish; salmonidae, frozen, n.e.s. in item no. 0302.1 and 0302.2 (excluding fillets, livers, roes and other fish meat of heading no. 0304)",3
30339,"Fish; flat fish, frozen, n.e.s. in item no. 0303.3 (excluding fillets, livers, roes and other fish meat of heading no. 0304)",3
30346,"Fish; southern bluefin tunas (Thunnus maccoyii), frozen, n.e.c. in item no. 0303.4 (excluding fillets, livers, roes and other fish meat of heading no. 0304)",3
30350,"Fish; herrings (clupea harengus, clupea pallasii), frozen (excluding fillets, livers, roes and other fish meat of heading no. 0304)",3
30360,"Fish; cod (gadus morhua, gadus ogac, gadus macrocephalus), frozen (excluding fillets, livers, roes and other fish meat of heading no. 0304)",3
30379,"Fish; frozen, n.e.s. in heading no. 0303 (excluding fillets, livers, roes and other fish meat of heading no. 0304)",3
30410,"Fish; fillets and other fish meat, fresh or chilled (whether or not minced)",3
30420,"Fish; fillets, frozen",3
30490,"Fish; fish meat n.e.s. in heading no. 0304 (whether or not minced), fresh, chilled or frozen",3
30549,"Fish; smoked (whether or not cooked before or during the smoking process), n.e.s. in item no. 0305.4 (including fillets)",3
30559,"Fish; dried (whether or not salted but not smoked), n.e.s. in item no. 0305.51",3
30569,"Fish; salted or in brine, but not dried or smoked, n.e.s. in item no. 0305.6",3
30619,"Crustaceans; frozen, n.e.s. in item no. 0306.1 (whether in shell or not, whether or not cooked by steaming or by boiling in water)",3
30629,"Crustaceans; not frozen, n.e.s. in heading no. 0306, (whether in shell or not, whether or not cooked by steaming or by boiling in water)",3
30791,"Molluscs and other aquatic invertebrates; live, fresh or chilled (whether in shell or not), n.e.s. in heading no. 0307",3
30799,"Molluscs and other aquatic invertebrates; frozen, dried, salted or in brine (whether in shell or not), n.e.s. in heading no. 0307",3
30310,"Fish; Pacific salmon, (oncorhynchus nerka/gorbuscha/keta/tschawytscha/kisutch/masou/rhodurus), frozen, (excluding fillets, livers, roes and other fish meat of heading no. 0304)",3
30349,"Fish; tuna, frozen, n.e.s. in item no. 0303.4 (excluding fillets, livers, roes and other fish meat of heading no. 0304)",3
30191,"Fish; live, trout (salmo trutta, salmo gairdneri, salmo clarki, salmo aguabonita, salmo gilae)",3
30211,"Fish; trout (salmo trutta, salmo gairdneri, salmo clarki, salmo aguabonita, salmo gilae), fresh or chilled (excluding fillets, livers, roes and other fish meat of heading no. 0304)",3
30212,"Fish; Pacific salmon (oncorhynchus spp.), Atlantic salmon (salmo salar), Danube salmon (hucho hucho), fresh or chilled (excluding fillets, livers, roes and other fish meat of heading no. 0304)",3
30310,"Fish; Pacific salmon, (oncorhynchus spp.), frozen (excluding fillets, livers, roes and other fish meat of heading no. 0304)",3
30321,"Fish; trout (salmo trutta, salmo gairdneri, salmo clarki, salmo aguabonita, salmo gilae), frozen (excluding fillets, livers, roes and other fish meat of heading no. 0304)",3
30541,"Fish; Pacific salmon (oncorhynchus spp.), Atlantic salmon (salmo salar) and Danube salmon (hucho hucho), including fillets, smoked (whether or not cooked before or during the smoking process)",3
